time,rsds_mean,rsds_stdev,rsds_min,rsds_max
1951-12-25 12:00:00,12.23365,0.657579,11.210922,13.687188
1951-12-26 12:00:00,14.455352,0.69456816,13.464599,15.918458
1951-12-27 12:00:00,14.878621,0.20952743,14.511697,15.269425
1951-12-28 12:00:00,40.34839,6.0879574,23.724937,46.944153
1951-12-29 12:00:00,48.897198,1.5375508,45.848087,51.323593
1951-12-30 12:00:00,16.155931,1.9891558,11.92286,18.811779
1951-12-31 12:00:00,19.93374,1.8256959,14.956372,22.162046
1952-01-01 12:00:00,15.109564,0.28236902,14.47009,15.663366
1952-01-02 12:00:00,17.30642,1.905202,12.943185,20.56644
1952-01-03 12:00:00,17.355932,0.7758352,15.8487425,18.729412
1952-01-04 12:00:00,16.46936,0.40369526,15.784115,17.309135
1952-01-05 12:00:00,18.55874,1.6432476,15.9624,21.906328
1952-01-06 12:00:00,27.477928,2.2187624,24.597471,31.38152
1952-01-07 12:00:00,11.413595,2.1201863,7.6005487,16.230558
1952-01-08 12:00:00,9.657723,1.1756036,7.4721994,11.740626
1952-01-09 12:00:00,16.437757,0.6230059,15.304449,17.259687
1952-01-10 12:00:00,17.232824,0.4031554,16.570936,18.233637
1952-01-11 12:00:00,15.374213,1.0946681,12.124585,17.056206
1952-01-12 12:00:00,17.843967,0.47583285,17.047956,19.061605
1952-01-13 12:00:00,46.992886,3.3839915,38.918545,50.88071
1952-01-14 12:00:00,17.567612,1.2194947,15.288016,19.605074
1952-01-15 12:00:00,12.312741,0.23782982,11.80046,12.64436
1952-01-16 12:00:00,20.760624,1.3597903,17.887957,22.856092
1952-01-17 12:00:00,21.865337,1.6591631,19.319769,24.753746
1952-01-18 12:00:00,22.576323,2.1617343,19.134352,27.31385
1952-01-19 12:00:00,19.442883,1.2033788,16.937227,21.338003
1952-01-20 12:00:00,19.396727,1.2057961,17.54279,21.94939
1952-01-21 12:00:00,14.913706,1.1843915,13.114487,18.022976
1952-01-22 12:00:00,19.864983,1.3379437,17.211418,22.324425
1952-01-23 12:00:00,20.28391,0.72225404,18.905283,21.215435
1952-01-24 12:00:00,22.38123,0.8887027,20.057253,24.183922
1952-01-25 12:00:00,23.171812,1.2343347,19.91183,25.61008
1952-01-26 12:00:00,24.675758,1.1573442,22.897657,26.899591
1952-01-27 12:00:00,24.02821,0.5948768,23.066305,25.146564
1952-01-28 12:00:00,24.092201,2.5319223,20.291534,28.982132
1952-01-29 12:00:00,26.570122,3.6454148,21.368107,34.854424
1952-01-30 12:00:00,19.219572,1.3028303,17.564684,22.199144
1952-01-31 12:00:00,24.695494,0.8803782,22.959047,26.382202
1952-02-01 12:00:00,36.67052,5.3347573,25.711775,44.370487
1952-02-02 12:00:00,30.837566,4.22425,23.746622,38.723106
1952-02-03 12:00:00,41.415726,2.5309265,36.9806,45.397625
1952-02-04 12:00:00,31.617485,2.7462358,26.120895,36.049213
1952-02-05 12:00:00,60.89614,4.2624326,53.58521,67.314316
1952-02-06 12:00:00,26.13546,0.54621553,24.923801,27.189577
1952-02-07 12:00:00,18.185852,1.0223442,16.212145,19.800184
1952-02-08 12:00:00,32.41989,3.190673,25.435919,39.01555
1952-02-09 12:00:00,51.323437,9.2293215,31.265354,63.720055
1952-02-10 12:00:00,31.519346,1.0284569,29.669498,33.28532
1952-02-11 12:00:00,33.20055,2.4049704,29.23827,38.396744
1952-02-12 12:00:00,68.18742,2.4829986,63.91987,74.94134
1952-02-13 12:00:00,80.6837,2.4018068,75.39221,86.377106
1952-02-14 12:00:00,58.28185,3.1570797,51.871723,63.130836
1952-02-15 12:00:00,100.60551,2.097831,96.93684,104.49685
