date,pet_hargreaves,discharge_vol_obs,discharge_spec_obs,discharge_vol_sim_lstm,discharge_spec_sim_lstm,discharge_vol_sim_hbv,discharge_spec_sim_hbv,simulation_period
2001-11-06,0.27,4.2,0.68,5.32,0.87,5.76,0.94,testing
2001-11-07,0.26,4.84,0.79,5.67,0.92,5.8,0.94,testing
2001-11-08,0.23,6.11,0.99,6.09,0.99,7.2,1.17,testing
2001-11-09,0.19,7.61,1.24,7.41,1.21,7.2,1.17,testing
2001-11-10,0.19,5.74,0.93,7.03,1.14,6.72,1.09,testing
2001-11-11,0.23,4.97,0.81,6.41,1.04,6.39,1.04,testing
2001-11-12,0.26,4.8,0.78,6.08,0.99,6.22,1.01,testing
2001-11-13,0.21,5.09,0.83,6.2,1.01,6.09,0.99,testing
2001-11-14,0.2,4.72,0.77,5.81,0.95,5.97,0.97,testing
2001-11-15,0.21,4.36,0.71,5.52,0.9,5.86,0.95,testing
2001-11-16,0.25,4.29,0.7,5.34,0.87,5.76,0.94,testing
2001-11-17,0.27,4.3,0.7,5.32,0.87,5.68,0.93,testing
2001-11-18,0.27,4.22,0.69,5.28,0.86,5.59,0.91,testing
2001-11-19,0.26,4.23,0.69,5.17,0.84,5.5,0.9,testing
2001-11-20,0.24,4.15,0.68,4.97,0.81,5.41,0.88,testing
2001-11-21,0.29,4.07,0.66,5.12,0.83,5.81,0.95,testing
2001-11-22,0.25,4.51,0.73,5.98,0.97,6.36,1.03,testing
2001-11-23,0.21,5.58,0.91,6.4,1.04,6.08,0.99,testing
2001-11-24,0.25,5.2,0.85,6.05,0.98,5.84,0.95,testing
2001-11-25,0.28,5.02,0.82,5.86,0.95,6.03,0.98,testing
2001-11-26,0.27,5.52,0.9,6.33,1.03,5.88,0.96,testing
2001-11-27,0.22,5.63,0.92,6.2,1.01,5.81,0.95,testing
2001-11-28,0.26,5.44,0.89,6.42,1.04,5.81,0.95,testing
2001-11-29,0.29,5.97,0.97,6.84,1.11,6.4,1.04,testing
2001-11-30,0.3,7.31,1.19,7.67,1.25,6.27,1.02,testing
2001-12-01,0.28,6.51,1.06,7.54,1.23,7.17,1.17,testing
2001-12-02,0.28,7.64,1.24,8.34,1.36,6.91,1.13,testing
2001-12-03,0.23,6.95,1.13,7.62,1.24,6.56,1.07,testing
2001-12-04,0.27,6.13,1.0,7.02,1.14,7.92,1.29,testing
2001-12-05,0.3,8.13,1.32,9.77,1.59,11.41,1.86,testing
2001-12-06,0.27,15.6,2.54,14.92,2.43,12.26,2.0,testing
2001-12-07,0.23,13.2,2.15,12.59,2.05,11.45,1.86,testing
2001-12-08,0.25,8.37,1.36,9.3,1.51,9.9,1.61,testing
2001-12-09,0.21,6.94,1.13,7.42,1.21,8.42,1.37,testing
2001-12-10,0.26,6.09,0.99,6.69,1.09,7.51,1.22,testing
2001-12-11,0.27,5.73,0.93,6.28,1.02,6.97,1.14,testing
2001-12-12,0.27,5.48,0.89,6.08,0.99,6.64,1.08,testing
2001-12-13,0.23,5.24,0.85,5.86,0.95,6.42,1.04,testing
2001-12-14,0.17,4.92,0.8,5.69,0.93,6.25,1.02,testing
2001-12-15,0.26,4.78,0.78,5.47,0.89,6.11,1.0,testing
2001-12-16,0.26,4.56,0.74,5.3,0.86,6.0,0.98,testing
2001-12-17,0.28,4.34,0.71,5.18,0.84,5.89,0.96,testing
2001-12-18,0.29,4.22,0.69,5.2,0.85,5.81,0.95,testing
2001-12-19,0.34,4.26,0.69,5.48,0.89,6.35,1.03,testing
2001-12-20,0.24,4.91,0.8,6.45,1.05,6.17,1.01,testing
2001-12-21,0.32,5.95,0.97,7.26,1.18,9.37,1.53,testing
2001-12-22,0.24,11.2,1.82,10.04,1.63,10.25,1.67,testing
2001-12-23,0.18,9.21,1.5,7.9,1.29,9.58,1.56,testing
2001-12-24,0.31,6.18,1.01,7.34,1.19,11.83,1.93,testing
2001-12-25,0.37,11.9,1.94,14.09,2.29,13.53,2.2,testing
2001-12-26,0.34,15.5,2.52,18.67,3.04,13.84,2.25,testing
2001-12-27,0.34,12.5,2.03,15.58,2.54,15.25,2.48,testing
2001-12-28,0.4,12.5,2.03,17.62,2.87,17.12,2.79,testing
2001-12-29,0.35,18.3,2.98,21.78,3.54,16.92,2.75,testing
2001-12-30,0.31,17.6,2.86,15.94,2.59,15.33,2.5,testing
2001-12-31,0.23,11.2,1.82,11.2,1.82,13.18,2.15,testing
2002-01-01,0.37,8.17,1.33,9.9,1.61,12.01,1.95,testing
2002-01-02,0.36,9.35,1.52,10.11,1.65,11.19,1.82,testing
2002-01-03,0.26,11.2,1.82,10.09,1.64,9.82,1.6,testing
2002-01-04,0.21,8.58,1.4,8.6,1.4,8.6,1.4,testing
2002-01-05,0.27,6.62,1.08,7.67,1.25,7.85,1.28,testing
2002-01-06,0.42,6.22,1.01,7.56,1.23,8.0,1.3,testing
2002-01-07,0.44,6.21,1.01,8.84,1.44,7.63,1.24,testing
2002-01-08,0.42,6.1,0.99,8.88,1.45,7.34,1.19,testing
2002-01-09,0.41,6.09,0.99,7.92,1.29,7.11,1.16,testing
2002-01-10,0.39,5.89,0.96,7.11,1.16,6.94,1.13,testing
2002-01-11,0.39,5.78,0.94,6.59,1.07,6.79,1.11,testing
2002-01-12,0.48,5.97,0.97,7.04,1.15,6.74,1.1,testing
2002-01-13,0.46,6.25,1.02,7.59,1.24,6.67,1.09,testing
2002-01-14,0.42,6.04,0.98,7.09,1.15,6.58,1.07,testing
2002-01-15,0.41,5.74,0.93,6.45,1.05,6.47,1.05,testing
2002-01-16,0.47,5.47,0.89,6.25,1.02,6.37,1.04,testing
2002-01-17,0.52,5.29,0.86,6.42,1.05,6.29,1.02,testing
2002-01-18,0.56,5.63,0.92,7.21,1.17,6.27,1.02,testing
2002-01-19,0.61,6.38,1.04,8.63,1.41,6.95,1.13,testing
2002-01-20,0.68,7.53,1.23,12.29,2.0,9.69,1.58,testing
2002-01-21,0.79,12.7,2.07,17.82,2.9,10.65,1.73,testing
2002-01-22,0.73,12.3,2.0,15.13,2.46,10.63,1.73,testing
2002-01-23,0.75,10.1,1.64,11.93,1.94,9.62,1.57,testing
2002-01-24,0.79,8.26,1.34,9.73,1.58,8.94,1.46,testing
2002-01-25,0.65,7.8,1.27,9.77,1.59,8.92,1.45,testing
2002-01-26,0.85,8.24,1.34,11.65,1.9,13.08,2.13,testing
2002-01-27,0.81,15.6,2.54,19.52,3.18,14.82,2.41,testing
2002-01-28,0.92,18.7,3.04,18.73,3.05,16.35,2.66,testing
2002-01-29,0.89,17.9,2.91,17.98,2.93,15.91,2.59,testing
2002-01-30,0.95,13.3,2.17,14.4,2.34,14.7,2.39,testing
2002-01-31,0.84,10.3,1.68,11.91,1.94,13.13,2.14,testing
2002-02-01,1.25,8.63,1.4,10.14,1.65,11.23,1.83,testing
2002-02-02,1.38,7.59,1.24,9.06,1.48,9.53,1.55,testing
2002-02-03,1.23,6.96,1.13,8.16,1.33,8.5,1.38,testing
2002-02-04,1.26,6.61,1.08,7.56,1.23,7.94,1.29,testing
2002-02-05,1.3,6.76,1.1,7.91,1.29,8.81,1.43,testing
2002-02-06,1.2,8.75,1.42,9.68,1.58,8.72,1.42,testing
2002-02-07,1.18,7.93,1.29,9.43,1.54,8.25,1.34,testing
2002-02-08,1.29,7.29,1.19,8.86,1.44,8.42,1.37,testing
2002-02-09,1.39,8.12,1.32,9.42,1.53,9.66,1.57,testing
2002-02-10,1.24,10.5,1.71,11.62,1.89,10.83,1.76,testing
2002-02-11,1.43,12.0,1.95,13.78,2.24,15.04,2.45,testing
2002-02-12,1.48,18.1,2.95,19.74,3.21,16.5,2.69,testing
2002-02-13,1.21,18.7,3.04,18.28,2.98,15.81,2.57,testing
2002-02-14,0.93,11.9,1.94,13.38,2.18,14.1,2.3,testing
2002-02-15,0.9,8.53,1.39,10.32,1.68,12.06,1.96,testing
2002-02-16,0.97,7.68,1.25,9.04,1.47,10.28,1.67,testing
2002-02-17,1.04,7.22,1.18,7.85,1.28,9.19,1.5,testing
2002-02-18,1.13,7.16,1.17,7.65,1.25,8.95,1.46,testing
2002-02-19,1.15,8.83,1.44,9.0,1.46,12.38,2.02,testing
2002-02-20,1.29,14.2,2.31,15.24,2.48,14.46,2.35,testing
2002-02-21,1.05,17.0,2.77,16.46,2.68,15.81,2.57,testing
2002-02-22,1.21,13.1,2.13,15.23,2.48,18.02,2.93,testing
2002-02-23,1.15,18.2,2.96,18.74,3.05,19.14,3.12,testing
2002-02-24,1.15,18.8,3.06,18.37,2.99,18.68,3.04,testing
2002-02-25,1.26,16.1,2.62,16.0,2.6,20.78,3.38,testing
2002-02-26,1.7,19.2,3.13,20.36,3.31,23.2,3.78,testing
2002-02-27,1.43,24.3,3.96,23.79,3.87,23.83,3.88,testing
2002-02-28,1.4,23.1,3.76,21.33,3.47,23.29,3.79,testing
2002-03-01,1.56,17.5,2.85,17.55,2.86,21.8,3.55,testing
2002-03-02,1.48,13.7,2.23,13.93,2.27,20.01,3.26,testing
2002-03-03,1.71,11.7,1.9,12.01,1.96,17.68,2.88,testing
2002-03-04,2.0,10.2,1.66,10.83,1.76,15.25,2.48,testing
2002-03-05,1.95,9.33,1.52,9.74,1.59,12.88,2.1,testing
2002-03-06,2.05,8.69,1.41,9.44,1.54,14.03,2.28,testing
2002-03-07,2.13,11.8,1.92,13.45,2.19,14.47,2.36,testing
2002-03-08,2.07,14.6,2.38,14.0,2.28,13.58,2.21,testing
2002-03-09,2.17,11.7,1.9,11.95,1.95,13.99,2.28,testing
2002-03-10,2.0,11.4,1.86,12.04,1.96,13.23,2.15,testing
2002-03-11,2.22,9.86,1.61,10.62,1.73,11.79,1.92,testing
2002-03-12,2.25,8.37,1.36,9.33,1.52,11.03,1.8,testing
2002-03-13,1.98,8.47,1.38,9.08,1.48,10.42,1.7,testing
2002-03-14,1.71,8.56,1.39,9.05,1.47,9.87,1.61,testing
2002-03-15,1.71,7.77,1.26,8.34,1.36,9.49,1.54,testing
2002-03-16,1.93,7.25,1.18,7.69,1.25,9.21,1.5,testing
2002-03-17,2.33,6.93,1.13,7.3,1.19,9.03,1.47,testing
2002-03-18,2.72,6.82,1.11,7.49,1.22,9.55,1.55,testing
2002-03-19,2.36,8.05,1.31,8.71,1.42,10.34,1.68,testing
2002-03-20,2.15,8.74,1.42,9.57,1.56,10.2,1.66,testing
2002-03-21,2.28,8.34,1.36,8.97,1.46,9.91,1.61,testing
2002-03-22,2.08,8.24,1.34,8.5,1.38,9.51,1.55,testing
2002-03-23,1.99,7.74,1.26,8.08,1.32,9.21,1.5,testing
2002-03-24,1.94,6.9,1.12,7.56,1.23,8.97,1.46,testing
2002-03-25,1.75,6.49,1.06,7.07,1.15,8.77,1.43,testing
2002-03-26,1.84,6.3,1.03,6.79,1.1,8.59,1.4,testing
2002-03-27,1.82,6.13,1.0,6.61,1.08,8.42,1.37,testing
2002-03-28,2.13,5.95,0.97,6.46,1.05,8.26,1.35,testing
2002-03-29,2.52,5.87,0.96,6.33,1.03,8.11,1.32,testing
2002-03-30,2.62,5.79,0.94,6.28,1.02,7.96,1.3,testing
2002-03-31,2.88,5.71,0.93,6.19,1.01,7.82,1.27,testing
2002-04-01,2.88,5.61,0.91,6.17,1.0,7.68,1.25,testing
2002-04-02,3.12,5.62,0.91,6.05,0.99,7.54,1.23,testing
2002-04-03,3.14,5.53,0.9,5.99,0.98,7.4,1.2,testing
2002-04-04,2.7,5.32,0.87,5.97,0.97,7.27,1.18,testing
2002-04-05,2.39,5.22,0.85,5.76,0.94,7.14,1.16,testing
2002-04-06,2.24,5.23,0.85,5.63,0.92,7.01,1.14,testing
2002-04-07,2.49,5.13,0.84,5.49,0.89,6.88,1.12,testing
2002-04-08,2.45,5.15,0.84,5.46,0.89,6.76,1.1,testing
2002-04-09,2.48,5.05,0.82,5.45,0.89,6.63,1.08,testing
2002-04-10,2.69,5.06,0.82,5.31,0.86,6.51,1.06,testing
2002-04-11,2.84,4.96,0.81,5.3,0.86,6.39,1.04,testing
2002-04-12,2.89,5.08,0.83,5.28,0.86,6.28,1.02,testing
2002-04-13,2.71,5.09,0.83,5.29,0.86,6.24,1.02,testing
2002-04-14,2.71,5.55,0.9,5.73,0.93,7.45,1.21,testing
2002-04-15,2.71,7.09,1.15,7.43,1.21,9.89,1.61,testing
2002-04-16,2.6,8.86,1.44,9.35,1.52,11.12,1.81,testing
2002-04-17,2.62,8.18,1.33,9.0,1.46,11.04,1.8,testing
2002-04-18,3.04,7.35,1.2,7.94,1.29,10.51,1.71,testing
2002-04-19,2.89,7.37,1.2,7.44,1.21,10.02,1.63,testing
2002-04-20,2.92,7.7,1.25,7.59,1.24,8.85,1.44,testing
2002-04-21,3.17,6.67,1.09,7.03,1.14,7.9,1.29,testing
2002-04-22,3.5,6.2,1.01,6.55,1.07,7.32,1.19,testing
2002-04-23,3.51,5.87,0.96,6.19,1.01,7.03,1.14,testing
2002-04-24,3.41,5.98,0.97,6.38,1.04,6.84,1.11,testing
2002-04-25,3.56,6.06,0.99,6.11,1.0,6.69,1.09,testing
2002-04-26,3.19,5.61,0.91,6.08,0.99,7.97,1.3,testing
2002-04-27,2.71,7.35,1.2,8.2,1.34,9.54,1.55,testing
2002-04-28,2.98,8.87,1.44,9.87,1.61,10.92,1.78,testing
2002-04-29,3.1,9.17,1.49,11.23,1.83,12.02,1.96,testing
2002-04-30,3.28,11.6,1.89,10.87,1.77,11.61,1.89,testing
2002-05-01,3.45,9.04,1.47,8.95,1.46,10.37,1.69,testing
2002-05-02,3.37,7.18,1.17,7.66,1.25,9.27,1.51,testing
2002-05-03,3.2,6.46,1.05,8.16,1.33,11.68,1.9,testing
2002-05-04,3.17,6.35,1.03,14.23,2.32,13.67,2.23,testing
2002-05-05,3.4,6.24,1.02,16.75,2.73,13.68,2.23,testing
2002-05-06,3.34,6.13,1.0,12.78,2.08,12.47,2.03,testing
2002-05-07,3.54,6.03,0.98,9.45,1.54,10.74,1.75,testing
2002-05-08,3.78,5.92,0.96,7.76,1.26,9.26,1.51,testing
2002-05-09,4.26,5.81,0.95,6.75,1.1,8.36,1.36,testing
2002-05-10,4.3,5.69,0.93,6.27,1.02,7.83,1.27,testing
2002-05-11,3.91,5.57,0.91,5.91,0.96,7.5,1.22,testing
2002-05-12,3.51,5.45,0.89,5.79,0.94,7.26,1.18,testing
2002-05-13,3.81,5.33,0.87,5.55,0.9,7.08,1.15,testing
2002-05-14,3.72,5.21,0.85,5.36,0.87,6.94,1.13,testing
2002-05-15,3.58,5.09,0.83,5.39,0.88,6.81,1.11,testing
2002-05-16,3.99,4.86,0.79,5.14,0.84,6.68,1.09,testing
2002-05-17,3.6,4.74,0.77,5.08,0.83,6.56,1.07,testing
2002-05-18,3.89,4.62,0.75,4.96,0.81,6.49,1.06,testing
2002-05-19,3.69,4.54,0.74,5.05,0.82,6.41,1.04,testing
2002-05-20,3.96,4.46,0.73,4.97,0.81,6.31,1.03,testing
2002-05-21,4.13,4.45,0.72,4.86,0.79,6.21,1.01,testing
2002-05-22,4.3,4.44,0.72,4.78,0.78,7.23,1.18,testing
2002-05-23,3.58,5.86,0.95,6.29,1.02,8.64,1.41,testing
2002-05-24,3.8,6.51,1.06,6.89,1.12,8.54,1.39,testing
2002-05-25,3.48,5.54,0.9,5.95,0.97,7.67,1.25,testing
2002-05-26,3.64,5.0,0.81,5.27,0.86,7.09,1.15,testing
2002-05-27,3.71,4.89,0.8,5.15,0.84,6.76,1.1,testing
2002-05-28,3.67,4.67,0.76,5.07,0.83,6.54,1.07,testing
2002-05-29,3.6,4.55,0.74,4.98,0.81,6.38,1.04,testing
2002-05-30,3.46,4.33,0.7,4.82,0.79,6.26,1.02,testing
2002-05-31,3.4,4.33,0.7,4.77,0.78,6.17,1.0,testing
2002-06-01,3.4,4.39,0.71,4.8,0.78,6.08,0.99,testing
2002-06-02,3.78,4.24,0.69,4.55,0.74,5.98,0.97,testing
2002-06-03,4.06,4.17,0.68,4.39,0.71,5.87,0.96,testing
2002-06-04,4.26,4.09,0.67,4.32,0.7,5.77,0.94,testing
2002-06-05,4.44,3.94,0.64,4.3,0.7,5.67,0.92,testing
2002-06-06,3.9,4.22,0.69,4.56,0.74,6.66,1.08,testing
2002-06-07,3.63,5.03,0.82,5.67,0.92,6.88,1.12,testing
2002-06-08,3.51,4.82,0.78,5.39,0.88,6.55,1.07,testing
2002-06-09,3.75,4.6,0.75,5.11,0.83,6.21,1.01,testing
2002-06-10,3.52,4.35,0.71,4.8,0.78,6.01,0.98,testing
2002-06-11,3.53,4.27,0.7,4.73,0.77,5.87,0.96,testing
2002-06-12,3.42,5.53,0.9,5.04,0.82,7.72,1.26,testing
2002-06-13,3.29,8.37,1.36,6.81,1.11,8.38,1.36,testing
2002-06-14,3.48,6.07,0.99,6.55,1.07,8.73,1.42,testing
2002-06-15,3.75,6.07,0.99,6.28,1.02,8.17,1.33,testing
2002-06-16,3.78,5.19,0.84,5.53,0.9,7.29,1.19,testing
2002-06-17,4.25,4.56,0.74,4.98,0.81,6.71,1.09,testing
2002-06-18,4.49,4.31,0.7,4.74,0.77,7.25,1.18,testing
2002-06-19,3.85,5.06,0.82,5.91,0.96,6.86,1.12,testing
2002-06-20,3.74,4.45,0.72,5.29,0.86,6.96,1.13,testing
2002-06-21,3.63,4.45,0.72,5.75,0.94,6.69,1.09,testing
2002-06-22,3.71,4.24,0.69,5.3,0.86,7.27,1.18,testing
2002-06-23,3.39,4.98,0.81,5.96,0.97,6.97,1.13,testing
2002-06-24,3.21,4.46,0.73,5.2,0.85,6.71,1.09,testing
2002-06-25,3.33,4.25,0.69,4.78,0.78,6.5,1.06,testing
2002-06-26,3.41,4.11,0.67,4.61,0.75,6.34,1.03,testing
2002-06-27,3.14,4.18,0.68,4.64,0.75,6.26,1.02,testing
2002-06-28,2.95,4.33,0.7,4.8,0.78,6.64,1.08,testing
2002-06-29,2.91,4.4,0.72,5.28,0.86,6.53,1.06,testing
2002-06-30,3.09,4.27,0.7,4.8,0.78,6.41,1.04,testing
2002-07-01,2.86,4.34,0.71,4.76,0.78,6.43,1.05,testing
2002-07-02,2.91,4.8,0.78,5.07,0.82,6.42,1.04,testing
2002-07-03,2.92,4.7,0.77,5.19,0.85,6.43,1.05,testing
2002-07-04,2.78,5.44,0.89,5.19,0.84,6.47,1.05,testing
2002-07-05,3.02,5.23,0.85,5.19,0.85,6.44,1.05,testing
2002-07-06,2.99,4.5,0.73,4.85,0.79,6.38,1.04,testing
2002-07-07,2.9,4.36,0.71,4.69,0.76,6.29,1.02,testing
2002-07-08,3.36,4.29,0.7,4.38,0.71,6.19,1.01,testing
2002-07-09,3.58,4.15,0.68,4.28,0.7,6.14,1.0,testing
2002-07-10,3.05,4.83,0.79,5.15,0.84,8.75,1.42,testing
2002-07-11,2.8,8.24,1.34,7.73,1.26,9.68,1.58,testing
2002-07-12,2.92,6.24,1.02,6.32,1.03,9.7,1.58,testing
2002-07-13,3.05,5.37,0.87,5.57,0.91,8.83,1.44,testing
2002-07-14,3.01,4.95,0.81,5.15,0.84,7.81,1.27,testing
2002-07-15,3.06,4.74,0.77,5.02,0.82,7.15,1.16,testing
2002-07-16,2.92,4.46,0.73,4.59,0.75,6.75,1.1,testing
2002-07-17,2.71,5.69,0.93,8.42,1.37,16.16,2.63,testing
2002-07-18,2.55,19.8,3.22,33.22,5.41,26.88,4.38,testing
2002-07-19,2.53,49.0,7.98,54.43,8.86,30.88,5.03,testing
2002-07-20,2.49,50.8,8.27,47.25,7.69,30.32,4.94,testing
2002-07-21,2.41,35.7,5.81,27.13,4.42,29.36,4.78,testing
2002-07-22,2.37,18.4,3.0,19.13,3.11,26.74,4.35,testing
2002-07-23,2.52,19.1,3.11,13.04,2.12,24.16,3.93,testing
2002-07-24,2.46,13.3,2.17,10.58,1.72,21.28,3.46,testing
2002-07-25,2.37,10.7,1.74,8.52,1.39,18.42,3.0,testing
2002-07-26,2.4,8.63,1.4,7.46,1.21,15.6,2.54,testing
2002-07-27,2.63,7.93,1.29,6.81,1.11,12.92,2.1,testing
2002-07-28,2.77,7.15,1.16,6.21,1.01,10.5,1.71,testing
2002-07-29,2.9,6.54,1.06,5.92,0.96,8.97,1.46,testing
2002-07-30,2.93,6.27,1.02,5.75,0.94,8.09,1.32,testing
2002-07-31,2.85,5.9,0.96,5.64,0.92,7.58,1.23,testing
2002-08-01,2.84,7.29,1.19,6.55,1.07,11.14,1.81,testing
2002-08-02,2.69,12.5,2.03,10.82,1.76,12.21,1.99,testing
2002-08-03,2.74,12.5,2.03,8.79,1.43,12.01,1.96,testing
2002-08-04,2.59,9.24,1.5,7.39,1.2,11.03,1.8,testing
2002-08-05,2.47,9.45,1.54,8.02,1.31,13.9,2.26,testing
2002-08-06,2.51,18.7,3.04,12.49,2.03,14.47,2.36,testing
2002-08-07,2.41,18.2,2.96,11.34,1.85,14.84,2.42,testing
2002-08-08,2.42,13.7,2.23,10.48,1.71,14.01,2.28,testing
2002-08-09,2.44,11.7,1.9,8.92,1.45,12.41,2.02,testing
2002-08-10,2.42,8.95,1.46,7.62,1.24,11.43,1.86,testing
2002-08-11,2.39,8.55,1.39,7.77,1.26,11.87,1.93,testing
2002-08-12,2.27,10.9,1.77,9.83,1.6,11.57,1.88,testing
2002-08-13,2.23,12.5,2.03,9.38,1.53,10.42,1.7,testing
2002-08-14,2.29,8.86,1.44,7.65,1.25,9.32,1.52,testing
2002-08-15,2.27,7.34,1.19,6.63,1.08,8.62,1.4,testing
2002-08-16,2.29,6.53,1.06,6.11,0.99,8.18,1.33,testing
2002-08-17,2.34,6.05,0.98,5.71,0.93,7.88,1.28,testing
2002-08-18,2.35,5.76,0.94,5.51,0.9,7.67,1.25,testing
2002-08-19,2.41,5.42,0.88,5.41,0.88,7.5,1.22,testing
2002-08-20,2.37,5.21,0.85,5.31,0.87,7.35,1.2,testing
2002-08-21,2.12,5.1,0.83,5.52,0.9,9.0,1.47,testing
2002-08-22,2.02,8.33,1.36,7.19,1.17,9.11,1.48,testing
2002-08-23,1.99,6.78,1.1,6.8,1.11,10.08,1.64,testing
2002-08-24,2.04,9.56,1.56,8.19,1.33,12.99,2.11,testing
2002-08-25,1.86,14.2,2.31,10.59,1.72,13.5,2.2,testing
2002-08-26,1.97,11.5,1.87,9.14,1.49,12.51,2.04,testing
2002-08-27,2.04,7.98,1.3,7.04,1.15,10.89,1.77,testing
2002-08-28,1.9,6.62,1.08,6.14,1.0,9.43,1.54,testing
2002-08-29,1.81,5.95,0.97,5.81,0.95,8.54,1.39,testing
2002-08-30,1.76,5.5,0.9,5.56,0.91,8.0,1.3,testing
2002-08-31,1.66,5.27,0.86,5.36,0.87,7.66,1.25,testing
2002-09-01,1.5,4.94,0.8,5.22,0.85,7.42,1.21,testing
2002-09-02,1.47,4.75,0.77,5.12,0.83,7.23,1.18,testing
2002-09-03,1.5,4.75,0.77,5.04,0.82,7.18,1.17,testing
2002-09-04,1.5,5.41,0.88,5.27,0.86,7.09,1.15,testing
2002-09-05,1.4,4.96,0.81,5.09,0.83,7.0,1.14,testing
2002-09-06,1.38,4.85,0.79,5.03,0.82,6.89,1.12,testing
2002-09-07,1.39,4.62,0.75,4.83,0.79,6.78,1.1,testing
2002-09-08,1.46,4.55,0.74,4.71,0.77,6.66,1.08,testing
2002-09-09,1.49,4.48,0.73,4.67,0.76,6.55,1.07,testing
2002-09-10,1.31,4.4,0.72,4.63,0.75,6.44,1.05,testing
2002-09-11,1.34,4.49,0.73,4.58,0.75,6.33,1.03,testing
2002-09-12,1.24,4.32,0.7,4.56,0.74,6.22,1.01,testing
2002-09-13,1.22,4.24,0.69,4.45,0.72,6.11,0.99,testing
2002-09-14,1.16,4.23,0.69,4.43,0.72,6.0,0.98,testing
2002-09-15,1.02,4.31,0.7,4.48,0.73,5.89,0.96,testing
2002-09-16,0.99,4.22,0.69,4.52,0.74,5.81,0.95,testing
2002-09-17,1.07,4.37,0.71,4.52,0.74,5.73,0.93,testing
2002-09-18,1.03,4.37,0.71,4.57,0.74,5.64,0.92,testing
2002-09-19,1.01,4.28,0.7,4.47,0.73,5.55,0.9,testing
2002-09-20,0.97,4.35,0.71,4.45,0.72,5.47,0.89,testing
2002-09-21,0.92,4.35,0.71,4.7,0.77,6.55,1.07,testing
2002-09-22,0.88,5.6,0.91,5.69,0.93,7.12,1.16,testing
2002-09-23,0.82,5.37,0.87,5.6,0.91,6.58,1.07,testing
2002-09-24,0.75,4.64,0.76,5.0,0.81,6.15,1.0,testing
2002-09-25,0.8,4.48,0.73,4.75,0.77,5.92,0.96,testing
2002-09-26,0.84,4.7,0.77,4.96,0.81,5.78,0.94,testing
2002-09-27,0.72,4.62,0.75,4.88,0.79,5.66,0.92,testing
2002-09-28,0.78,4.46,0.73,4.61,0.75,5.56,0.9,testing
2002-09-29,0.78,4.38,0.71,4.58,0.75,5.46,0.89,testing
2002-09-30,0.74,4.37,0.71,4.58,0.75,5.37,0.87,testing
2002-10-01,0.59,4.29,0.7,4.55,0.74,5.27,0.86,testing
2002-10-02,0.59,4.28,0.7,4.47,0.73,5.18,0.84,testing
2002-10-03,0.64,4.28,0.7,4.4,0.72,5.12,0.83,testing
2002-10-04,0.59,4.35,0.71,4.5,0.73,5.07,0.83,testing
2002-10-05,0.57,5.05,0.82,4.96,0.81,7.35,1.2,testing
2002-10-06,0.51,6.69,1.09,6.37,1.04,7.93,1.29,testing
2002-10-07,0.41,5.48,0.89,5.99,0.97,7.67,1.25,testing
2002-10-08,0.43,5.14,0.84,5.45,0.89,6.73,1.1,testing
2002-10-09,0.48,5.02,0.82,5.01,0.82,6.09,0.99,testing
2002-10-10,0.42,4.68,0.76,4.99,0.81,5.69,0.93,testing
2002-10-11,0.4,4.59,0.75,4.68,0.76,5.44,0.89,testing
2002-10-12,0.39,4.35,0.71,4.57,0.74,5.27,0.86,testing
2002-10-13,0.35,4.42,0.72,4.43,0.72,5.14,0.84,testing
2002-10-14,0.36,4.4,0.72,4.55,0.74,5.12,0.83,testing
2002-10-15,0.39,4.72,0.77,4.85,0.79,5.14,0.84,testing
2002-10-16,0.49,5.25,0.85,5.23,0.85,5.48,0.89,testing
2002-10-17,0.44,5.76,0.94,5.57,0.91,5.42,0.88,testing
2002-10-18,0.38,5.22,0.85,5.27,0.86,5.36,0.87,testing
2002-10-19,0.35,5.21,0.85,5.22,0.85,5.35,0.87,testing
2002-10-20,0.35,5.3,0.86,5.32,0.87,5.39,0.88,testing
2002-10-21,0.37,5.89,0.96,5.9,0.96,6.4,1.04,testing
2002-10-22,0.46,7.36,1.2,7.16,1.17,6.46,1.05,testing
2002-10-23,0.41,6.51,1.06,6.77,1.1,6.17,1.01,testing
2002-10-24,0.34,6.21,1.01,6.15,1.0,5.94,0.97,testing
2002-10-25,0.4,5.63,0.92,5.75,0.94,6.17,1.0,testing
2002-10-26,0.4,6.56,1.07,7.01,1.14,7.97,1.3,testing
2002-10-27,0.4,9.31,1.52,10.5,1.71,11.78,1.92,testing
2002-10-28,0.35,14.4,2.34,15.12,2.46,13.91,2.26,testing
2002-10-29,0.35,13.3,2.17,13.68,2.23,13.79,2.24,testing
2002-10-30,0.34,9.47,1.54,10.01,1.63,12.4,2.02,testing
2002-10-31,0.32,7.88,1.28,7.69,1.25,10.51,1.71,testing
2002-11-01,0.23,6.96,1.13,7.49,1.22,11.47,1.87,testing
2002-11-02,0.23,10.4,1.69,10.2,1.66,11.48,1.87,testing
2002-11-03,0.2,12.4,2.02,10.4,1.69,12.14,1.98,testing
2002-11-04,0.18,12.6,2.05,10.68,1.74,11.46,1.86,testing
2002-11-05,0.16,9.63,1.57,9.27,1.51,10.02,1.63,testing
